"species","decimalLongitude","decimalLatitude","countryCode","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode"
"Spodoptera frugiperda",-97.677251,30.531973,"US",NA,2.18418708673552e-314,"Noctuidae","SPECIES",29356,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-75.454899,41.108108,"US",NA,2.18417841588344e-314,"Noctuidae","SPECIES",3956,2016,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-104.104776,30.70609,"US",NA,2.18415645417141e-314,"Noctuidae","SPECIES",2,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-77.075318,39.180889,"US",NA,2.18415183366949e-314,"Noctuidae","SPECIES",28151,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.188513,26.286845,"US",NA,2.18412630430944e-314,"Noctuidae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-87.724921,34.912306,"US",NA,2.18411809540874e-314,"Noctuidae","SPECIES",14,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-104.019255,29.866963,"US",NA,2.18235445743452e-314,"Noctuidae","SPECIES",2,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.380877,26.185771,"US",NA,2.18225589924322e-314,"Noctuidae","SPECIES",29,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-92.947506,17.989446,"MX",NA,2.18224278674098e-314,"Noctuidae","SPECIES",9238,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.610509,27.864804,"US",NA,2.18219473243407e-314,"Noctuidae","SPECIES",4,2018,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-90.708043,35.77723,"US",NA,2.18219327395229e-314,"Noctuidae","SPECIES",8,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-104.019253,29.866964,"US",NA,2.1821905081728e-314,"Noctuidae","SPECIES",2,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-77.279083,38.917122,"US",NA,2.18213199202584e-314,"Noctuidae","SPECIES",16,2019,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-86.158544,34.205652,"US",NA,2.1821245746183e-314,"Noctuidae","SPECIES",186,2018,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-77.051011,39.175495,"US",NA,2.18099335104613e-314,"Noctuidae","SPECIES",28151,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-86.790612,33.411494,"US",NA,2.18088678701511e-314,"Noctuidae","SPECIES",10,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-94.765902,30.098233,"US",NA,2.1808662734095e-314,"Noctuidae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.109818,32.722374,"US",NA,2.18085249984742e-314,"Noctuidae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.608464,30.505132,"US",NA,2.18082746307082e-314,"Noctuidae","SPECIES",29356,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-84.619621,38.679144,"US",NA,2.18082366568227e-314,"Noctuidae","SPECIES",31,2013,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-79.415262,40.852803,"US",NA,2.18082085049622e-314,"Noctuidae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.366471,26.178612,"US",NA,2.18081674876323e-314,"Noctuidae","SPECIES",124,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.366344,26.177424,"US",NA,2.18078943829652e-314,"Noctuidae","SPECIES",143,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-79.90619,40.825866,"US",NA,2.18072122808752e-314,"Noctuidae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.328829,27.669267,"US",NA,2.18066426923547e-314,"Noctuidae","SPECIES",1,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-86.661108,33.303929,"US",NA,2.18065666507112e-314,"Noctuidae","SPECIES",40103,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.3664,26.17829,"US",NA,2.18060874762039e-314,"Noctuidae","SPECIES",125,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-77.054374,39.133651,"US",NA,2.18059476408042e-314,"Noctuidae","SPECIES",28151,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-95.118774,29.56452,"US",NA,2.18057419711571e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.366493,26.179454,"US",NA,2.18055638357885e-314,"Noctuidae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-71.771665,42.261217,"US",NA,2.18051802531024e-314,"Noctuidae","SPECIES",55,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",121.014608,24.19943,"TW",1,2.18026055189209e-314,"Noctuidae","SPECIES",NA,2023,"HUMAN_OBSERVATION","tesri"
"Spodoptera frugiperda",-94.7659,30.098228,"US",NA,2.17759442396524e-314,"Noctuidae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-95.292259,29.435306,"US",NA,2.177575245325e-314,"Noctuidae","SPECIES",13,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-94.765904,30.098234,"US",NA,2.17742576774011e-314,"Noctuidae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-79.210878,39.700006,"US",NA,2.17742139081256e-314,"Noctuidae","SPECIES",28060,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-95.246899,32.619398,"US",NA,2.17740573288411e-314,"Noctuidae","SPECIES",1388,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-95.442644,29.616606,"US",NA,2.1766222584049e-314,"Noctuidae","SPECIES",29458,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.36559,26.17623,"US",NA,2.1766189046873e-314,"Noctuidae","SPECIES",15,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-46.710477,-23.48128,"BR",NA,2.17657333503652e-314,"Noctuidae","SPECIES",35714,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.3677,26.16963,"US",NA,2.17655922501574e-314,"Noctuidae","SPECIES",15,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-86.817067,33.490694,"US",NA,2.17649122182025e-314,"Noctuidae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-79.3742,33.137246,"US",NA,2.17636367877377e-314,"Noctuidae","SPECIES",2921,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-83.550247,35.87394,"US",NA,2.17405603351604e-314,"Noctuidae","SPECIES",65,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.592336,29.787237,"US",NA,2.17405467681177e-314,"Noctuidae","SPECIES",29458,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-79.968655,44.224897,"CA",NA,2.17402343852318e-314,"Noctuidae","SPECIES",22,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-87.470978,36.027245,"US",NA,2.17394174328645e-314,"Noctuidae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-79.968662,44.224842,"CA",NA,2.17388408384932e-314,"Noctuidae","SPECIES",22,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-47.878474,-15.782705,"BR",NA,2.06379709007376e-314,"Noctuidae","SPECIES",9,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-73.938513,42.079789,"US",NA,2.0636848329243e-314,"Noctuidae","SPECIES",10,2022,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-61.439331,10.26907,"TT",NA,2.06123073030497e-314,"Noctuidae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-84.859549,36.478596,"US",NA,2.06118907167785e-314,"Noctuidae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-103.12318,20.340948,"MX",NA,2.0611504866331e-314,"Noctuidae","SPECIES",2,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-47.925277,-15.897362,"BR",NA,2.06110423220734e-314,"Noctuidae","SPECIES",49,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.585825,31.791354,"US",NA,2.06110369762831e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-85.740914,38.214317,"US",NA,2.06101281524089e-314,"Noctuidae","SPECIES",3,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-91.930163,30.101609,"US",NA,2.06094597556999e-314,"Noctuidae","SPECIES",5,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",120.654389,24.229556,"TW",1,2.06064695073696e-314,"Noctuidae","SPECIES",NA,2023,"HUMAN_OBSERVATION","tesri"
"Spodoptera frugiperda",-97.194948,32.640609,"US",NA,2.0582292123373e-314,"Noctuidae","SPECIES",29066,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-96.703417,33.087383,"US",NA,2.05818482300935e-314,"Noctuidae","SPECIES",35,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-95.075988,39.290825,"US",NA,2.05804199752432e-314,"Noctuidae","SPECIES",5,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-79.8283,43.327736,"CA",NA,2.05801137039493e-314,"Noctuidae","SPECIES",15,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.648563,30.411939,"US",NA,2.0579658259415e-314,"Noctuidae","SPECIES",61,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-95.708096,39.043644,"US",NA,2.05796542772459e-314,"Noctuidae","SPECIES",19,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.700642,30.242308,"US",NA,2.05639478908393e-314,"Noctuidae","SPECIES",2,2022,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.350186,27.672292,"US",NA,2.05637470531543e-314,"Noctuidae","SPECIES",2,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.813897,27.296292,"US",NA,2.0563724795497e-314,"Noctuidae","SPECIES",2,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.350183,27.672293,"US",NA,2.05632887084547e-314,"Noctuidae","SPECIES",2,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.350186,27.672293,"US",NA,2.05630665715996e-314,"Noctuidae","SPECIES",2,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",33.13,1.89,"UG",NA,2.05175131113523e-314,"Noctuidae","SPECIES",NA,2017,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",32.76,2.06,"UG",NA,2.0517477637439e-314,"Noctuidae","SPECIES",NA,2017,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",31.97,0.76,"UG",NA,2.05171343112217e-314,"Noctuidae","SPECIES",NA,2017,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",32.78,2.12,"UG",NA,2.05171169497549e-314,"Noctuidae","SPECIES",NA,2017,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",31.41,0.73,"UG",NA,2.05170927306569e-314,"Noctuidae","SPECIES",NA,2017,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",30.38,0.74,"UG",NA,2.05170645293898e-314,"Noctuidae","SPECIES",NA,2017,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",-79.849084,43.314848,"CA",NA,2.04806551521246e-314,"Noctuidae","SPECIES",36,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.173,30.087,"US",NA,2.04795448186361e-314,"Noctuidae","SPECIES",NA,1993,"PRESERVED_SPECIMEN","UTIC"
"Spodoptera frugiperda",119.895264,-0.838844,"ID",NA,2.04443261543993e-314,"Noctuidae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.035995,32.734243,"US",NA,2.04428146000811e-314,"Noctuidae","SPECIES",29066,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.562241,27.782412,"US",NA,2.04425229926556e-314,"Noctuidae","SPECIES",20,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-89.649292,41.621122,"US",NA,2.0442313246967e-314,"Noctuidae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",120.983861,24.572417,"TW",1,2.0428500095412e-314,"Noctuidae","SPECIES",NA,2023,"HUMAN_OBSERVATION","tesri"
"Spodoptera frugiperda",-88.049744,41.736369,"US",NA,2.04239295237663e-314,"Noctuidae","SPECIES",NA,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-103.123182,20.340936,"MX",NA,2.04050612852087e-314,"Noctuidae","SPECIES",2,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-81.409338,30.095383,"US",NA,2.04035450965547e-314,"Noctuidae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-81.349617,29.093983,"US",NA,2.03913307216671e-314,"Noctuidae","SPECIES",199,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-47.877437,-15.781052,"BR",NA,2.03892825083037e-314,"Noctuidae","SPECIES",12,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.578553,35.516619,"US",NA,2.03892076721803e-314,"Noctuidae","SPECIES",NA,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",28.238985,-25.744114,"ZA",NA,2.03890119530154e-314,"Noctuidae","SPECIES",192,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.418077,25.852094,"US",NA,2.03886755783017e-314,"Noctuidae","SPECIES",2,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-108.950154,27.036798,"MX",NA,2.03885486182527e-314,"Noctuidae","SPECIES",24,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",121.018643,24.19793,"TW",1,2.03657361103653e-314,"Noctuidae","SPECIES",NA,2023,"PRESERVED_SPECIMEN","tesri"
"Spodoptera frugiperda",-103.123169,20.340938,"MX",NA,2.03611996984183e-314,"Noctuidae","SPECIES",2,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-81.765079,28.036965,"US",NA,2.03605771954672e-314,"Noctuidae","SPECIES",2222,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-73.873913,40.716164,"US",NA,2.03385749898236e-314,"Noctuidae","SPECIES",27908,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-47.878009,-15.780747,"BR",NA,2.03378830854712e-314,"Noctuidae","SPECIES",22,2020,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-95.32225,36.286616,"US",NA,2.03376112950187e-314,"Noctuidae","SPECIES",500,2016,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-88.220238,30.577083,"US",NA,2.03374882084444e-314,"Noctuidae","SPECIES",4,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-84.613145,30.402522,"US",NA,2.03149484494968e-314,"Noctuidae","SPECIES",20,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-107.441993,24.623957,"MX",NA,2.03145825593014e-314,"Noctuidae","SPECIES",185,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-99.225909,19.779414,"MX",NA,2.02738968413045e-314,"Noctuidae","SPECIES",1308,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.670566,27.860039,"US",NA,2.02723165772769e-314,"Noctuidae","SPECIES",2,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-88.172719,21.157709,"MX",NA,2.02723100111445e-314,"Noctuidae","SPECIES",202,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.286411,27.472759,"US",NA,2.02719153860912e-314,"Noctuidae","SPECIES",1,2018,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-107.434612,24.833745,"MX",NA,2.02708754816605e-314,"Noctuidae","SPECIES",3,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",34.393283,0.053409,"KE",NA,2.02699539701805e-314,"Noctuidae","SPECIES",6719,2019,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-42.485469,-22.323438,"BR",NA,2.02410820682895e-314,"Noctuidae","SPECIES",1427,2018,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-79.545767,-3.741354,"EC",NA,2.02409534086547e-314,"Noctuidae","SPECIES",3303,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",80.901416,6.109917,"LK",NA,2.02407459998966e-314,"Noctuidae","SPECIES",1449,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-82.360113,29.619347,"US",NA,2.02406621174312e-314,"Noctuidae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",115.840883,28.76038,"CN",NA,2.02394416221256e-314,"Noctuidae","SPECIES",671,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-80.362652,43.360371,"CA",NA,2.02393529719268e-314,"Noctuidae","SPECIES",31,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-61.28948,10.68483,"TT",NA,2.02389370131189e-314,"Noctuidae","SPECIES",132,2022,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-97.875892,38.088677,"US",NA,2.02157057747154e-314,"Noctuidae","SPECIES",132,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.141977,37.955741,"US",NA,2.01398138379953e-314,"Noctuidae","SPECIES",2,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-89.42253,37.515433,"US",NA,2.01374691852444e-314,"Noctuidae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-89.258972,37.723012,"US",NA,2.01365274467169e-314,"Noctuidae","SPECIES",8,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-89.88083,43.247197,"US",NA,2.01363744988149e-314,"Noctuidae","SPECIES",27505,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-95.375026,29.783495,"US",NA,2.01362942082068e-314,"Noctuidae","SPECIES",81,2018,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-76.752203,39.130454,"US",NA,2.00954533387751e-314,"Noctuidae","SPECIES",28151,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.385204,26.175249,"US",NA,2.00952522639386e-314,"Noctuidae","SPECIES",1120,2006,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-16.372871,28.309054,"ES",NA,2.00949772373561e-314,"Noctuidae","SPECIES",1727,2022,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-79.009023,48.381322,"CA",NA,2.00946562033808e-314,"Noctuidae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-98.365591,26.176232,"US",NA,2.00943892251278e-314,"Noctuidae","SPECIES",15,2022,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-81.31697,29.900425,"US",NA,2.00342045937763e-314,"Noctuidae","SPECIES",3,2023,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-81.536892,28.385869,"US",NA,2.00334692462317e-314,"Noctuidae","SPECIES",189,2014,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-88.998887,35.956658,"US",NA,2.0033444878914e-314,"Noctuidae","SPECIES",5,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-94.765904,30.098231,"US",NA,2.00333266045391e-314,"Noctuidae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-6.616668,9.983335,"CI",NA,2.00232397800762e-314,"Noctuidae","SPECIES",NA,2017,"HUMAN_OBSERVATION","INPHB"
"Spodoptera frugiperda",55.53241,-21.13317,"RE",NA,2.00118944073717e-314,"Noctuidae","SPECIES",32290,NA,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",45.14743,-12.8206,"YT",NA,2.00118554848801e-314,"Noctuidae","SPECIES",20395,NA,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",-81.472755,28.401464,"US",NA,1.99928927612084e-314,"Noctuidae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-81.472571,28.400217,"US",NA,1.99925714159717e-314,"Noctuidae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-81.488762,28.384424,"US",NA,1.9991384833332e-314,"Noctuidae","SPECIES",NA,2019,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-88.085853,39.504658,"US",NA,1.99567868538848e-314,"Noctuidae","SPECIES",6,2022,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",33.991378,34.987925,"CY",NA,1.99564560571723e-314,"Noctuidae","SPECIES",89,2022,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",-72.468946,42.337508,"US",NA,1.99561738073501e-314,"Noctuidae","SPECIES",NA,2021,"HUMAN_OBSERVATION","iNaturalist"
"Spodoptera frugiperda",78.16,11.45,"IN",NA,1.99558187371924e-314,"Noctuidae","SPECIES",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",79.32,12.95,"IN",NA,1.99558085792028e-314,"Noctuidae","UNRANKED",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",79.36,11.53,"IN",NA,1.99558085742621e-314,"Noctuidae","UNRANKED",NA,2021,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",78.6,11.59,"IN",NA,1.99558040930867e-314,"Noctuidae","UNRANKED",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",76.99,11.07,"IN",NA,1.99557939845036e-314,"Noctuidae","UNRANKED",NA,2019,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",77.18,11.02,"IN",NA,1.99557893254645e-314,"Noctuidae","SPECIES",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",76.89,11,"IN",NA,1.99557842365884e-314,"Noctuidae","UNRANKED",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",78.09,9.56,"IN",NA,1.99557643059802e-314,"Noctuidae","UNRANKED",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",79.3,11.98,"IN",NA,1.99557597556356e-314,"Noctuidae","UNRANKED",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",77.63,9.51,"IN",NA,1.99557544938365e-314,"Noctuidae","UNRANKED",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",78.39,12.15,"IN",NA,1.9955750719175e-314,"Noctuidae","UNRANKED",NA,2019,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",73.8839,31.0201,"PK",NA,1.99557359416715e-314,"Noctuidae","SPECIES",NA,NA,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",74.4905,31.1346,"PK",NA,1.99557309120832e-314,"Noctuidae","SPECIES",NA,NA,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",74.5149,31.5736,"PK",NA,1.99557257392159e-314,"Noctuidae","UNRANKED",NA,NA,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",55.3361,-21.2023,"RE",NA,1.99555541156325e-314,"Noctuidae","UNRANKED",NA,2019,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",78.12,9.58,"IN",NA,1.99550776782489e-314,"Noctuidae","UNRANKED",NA,2019,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",78.98,11.71,"IN",NA,1.99550626932379e-314,"Noctuidae","SPECIES",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",78.68,10.85,"IN",NA,1.99550626882972e-314,"Noctuidae","UNRANKED",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",78.17,11.16,"IN",NA,1.99550331678749e-314,"Noctuidae","UNRANKED",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",78.92,9.32,"IN",NA,1.99550331629342e-314,"Noctuidae","UNRANKED",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",78.84,11.67,"IN",NA,1.99550281234647e-314,"Noctuidae","SPECIES",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",78.09,8.96,"IN",NA,1.99550135485281e-314,"Noctuidae","UNRANKED",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",77.99,9.82,"IN",NA,1.99550084349487e-314,"Noctuidae","UNRANKED",NA,2019,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",79.34,11.53,"IN",NA,1.9955008430008e-314,"Noctuidae","UNRANKED",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",77.44,10.85,"IN",NA,1.99550033954791e-314,"Noctuidae","UNRANKED",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",76.97,11.11,"IN",NA,1.99549986623302e-314,"Noctuidae","SPECIES",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",79.48,12.48,"IN",NA,1.99549986573895e-314,"Noctuidae","UNRANKED",NA,2019,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",78.99,12.07,"IN",NA,1.99549836970818e-314,"Noctuidae","UNRANKED",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",76.94,11.01,"IN",NA,1.99549588900457e-314,"Noctuidae","UNRANKED",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",77.91,8.44,"IN",NA,1.99549541717188e-314,"Noctuidae","UNRANKED",NA,2020,"MATERIAL_SAMPLE",""
"Spodoptera frugiperda",79.4192,13.6288,"IN",NA,1.99549391916484e-314,"Noctuidae","UNRANKED",NA,2021,"MATERIAL_SAMPLE",""
